pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715249132372675400,0.029519161209464073,-0.01778578571975231,0.02306394837796688,1715249132364456625,-0.21328718960285187,-0.00553624564781785,0.0024540701415389776,0.9769697785377502,1715249132370433171,-0.04999272897839546,-0.006079338025301695,-2.4577986550866626e-05,1715249132371551509,0.018992247059941292,0.14137545228004456,0.07361146062612534,1715249132368082492,-0.0009471879457123578,0.001158637460321188,0.0016001126496121287,0.0,1715249132369340495,-2.462904453277588,3.3623127937316895,-0.0,0.0
1715249132382775553,0.02902575396001339,-0.01784634403884411,0.023063216358423233,1715249132375360771,-0.21331687271595,-0.005523590836673975,0.0024591966066509485,0.9769633412361145,1715249132380317164,-0.04998185113072395,-0.006106273736804724,-3.933754123863764e-05,1715249132381517970,0.10718832910060883,0.014741906896233559,0.021814100444316864,1715249132376897305,-0.004562240093946457,-0.009073312394320965,0.002562944544479251,0.0,1715249132379138954,-2.464595317840576,3.352976083755493,-0.0,0.0
1715249132392684472,0.02902045100927353,-0.017840953543782234,0.02305549569427967,1715249132384034951,-0.21334527432918549,-0.005545836873352528,0.002447302918881178,0.9769570231437683,1715249132390368815,-0.050009630620479584,-0.006047190632671118,-0.00024203761131502688,1715249132391565067,0.1854994148015976,-0.02210676483809948,0.014643680304288864,1715249132385835619,0.00016830702952574939,0.002947694156318903,-0.0018722047097980976,0.0,1715249132389179305,-2.459962844848633,3.3696091175079346,-0.0,0.0
1715249132403047838,0.02902231551706791,-0.017834192141890526,0.02307034283876419,1715249132393830574,-0.21336889266967773,-0.005557520780712366,0.0024516629055142403,0.9769518375396729,1715249132400596541,-0.04991654306650162,-0.0060278065502643585,-0.00029642897425219417,1715249132402027188,-0.0819237008690834,-0.23724471032619476,-0.19722449779510498,1715249132396181082,-0.002187007572501898,-0.0018567106453701854,-0.0014504296705126762,0.0,1715249132399394911,-2.4646918773651123,3.376765489578247,-0.0,0.0
1715249132413385375,0.029517080634832382,-0.017773646861314774,0.023088136687874794,1715249132403959342,-0.21338865160942078,-0.005563813261687756,0.002455417299643159,0.9769474267959595,1715249132411176390,-0.049872025847435,-0.006176375318318605,-0.00017269494128413498,1715249132412170563,0.16176286339759827,-0.1824672818183899,0.22445538640022278,1715249132408310203,0.0013383695622906089,-0.0024477439001202583,-0.004875731188803911,0.0,1715249132410239769,-2.468209743499756,3.38039493560791,-0.0,0.0
1715249132422746428,0.029024947434663773,-0.017836391925811768,0.02308870293200016,1715249132414350820,-0.21339739859104156,-0.005566821899265051,0.002455823589116335,0.9769455194473267,1715249132420749286,-0.04986211657524109,-0.0064450157806277275,0.0002291225246153772,1715249132421760351,0.030956776812672615,-0.05438815429806709,-0.15174154937267303,1715249132415271094,-0.0005193945253267884,-0.000684090016875416,-0.0008039578096941113,0.0,1715249132418797355,-2.4689550399780273,3.382336378097534,-0.0,0.0
1715249132433929393,0.029029063880443573,-0.01783837378025055,0.023105483502149582,1715249132423714457,-0.21244747936725616,-0.005563434213399887,0.0024644508957862854,0.9771524667739868,1715249132429459821,-0.04856237396597862,-0.006276002619415522,0.0002776891924440861,1715249132432482733,0.1488628089427948,-0.004935299511998892,0.1959792673587799,1715249132427349090,0.0027097768615931273,-0.002878989093005657,-0.0017076008953154087,0.0,1715249132427816872,-2.4756581783294678,3.3839375972747803,-0.0,0.0
1715249132443136944,0.02902914211153984,-0.017830902710556984,0.02310756780207157,1715249132435021647,-0.21246372163295746,-0.00557590089738369,0.002471405314281583,0.9771488904953003,1715249132441128482,-0.04991809278726578,-0.006499683950096369,0.0006017786217853427,1715249132442146163,-0.18950098752975464,0.12261825799942017,-0.17921647429466248,1715249132435875374,-0.0009969542734324932,-0.004386834800243378,0.0021870892960578203,0.0,1715249132439095822,-2.483947515487671,3.3910562992095947,-0.0,0.0
1715249132453555575,0.029023965820670128,-0.017835035920143127,0.023101413622498512,1715249132444023538,-0.2125016152858734,-0.0055979350581765175,0.002476375550031662,0.977140486240387,1715249132449589252,-0.04863912984728813,-0.006330123636871576,0.0005293937865644693,1715249132452423422,-0.1679750680923462,-0.0659506693482399,-0.06288944184780121,1715249132445493336,-3.259388176957145e-05,-0.0017796159954741597,-0.0004392952541820705,0.0,1715249132448266079,-2.4900729656219482,3.4056153297424316,-0.0,0.0
1715249132462688713,0.029027678072452545,-0.017833979800343513,0.023114388808608055,1715249132454586659,-0.212520033121109,-0.005615608766674995,0.0024674006272107363,0.9771364331245422,1715249132459530509,-0.049864254891872406,-0.0064719426445662975,0.0007698844419792295,1715249132460666217,-0.026509668678045273,0.13143585622310638,-0.0494484007358551,1715249132455621633,-0.003995753359049559,-0.001468150527216494,-0.004554035607725382,0.0,1715249132458464812,-2.4863569736480713,3.4191319942474365,-0.0,0.0
1715249132472253010,0.029029712080955505,-0.01784910261631012,0.023114003241062164,1715249132463737016,-0.21253326535224915,-0.005623888690024614,0.0024544259067624807,0.977133572101593,1715249132469384238,-0.0485689602792263,-0.006348589900881052,0.0007163080153986812,1715249132470300895,0.05304434150457382,0.05166581645607948,-0.010333290323615074,1715249132466535686,0.000543184345588088,-0.005103486590087414,-0.002317794831469655,0.0,1715249132467576950,-2.477482557296753,3.428328275680542,-0.0,0.0
1715249132483229917,0.029036661610007286,-0.017855504527688026,0.023104870691895485,1715249132473720333,-0.2125559002161026,-0.005652028135955334,0.002448229119181633,0.9771284461021423,1715249132479471398,-0.04990808293223381,-0.006398985628038645,0.0006008921191096306,1715249132480491285,0.10495040565729141,-0.00877767987549305,-0.021823087707161903,1715249132477122661,0.001084956806153059,-0.0017138250404968858,0.003047447418794036,0.0,1715249132477611252,-2.477847099304199,3.4460079669952393,-0.0,0.0
1715249132492670724,0.02903406135737896,-0.0178506001830101,0.023108605295419693,1715249132484540382,-0.21258895099163055,-0.005670447833836079,0.002450973726809025,0.977121114730835,1715249132490404346,-0.048620644956827164,-0.00620944844558835,0.000579179497435689,1715249132491551553,-0.07418496161699295,-0.09236623346805573,0.004703177139163017,1715249132485942665,0.0019499146146699786,-0.002776831854134798,-0.000830893637612462,0.0,1715249132488718561,-2.4844038486480713,3.459315061569214,-0.0,0.0
1715249132503907039,0.029033498838543892,-0.01785365305840969,0.023094648495316505,1715249132493523858,-0.2126196026802063,-0.0056883650831878185,0.0024608250241726637,0.9771143198013306,1715249132500518939,-0.05013064667582512,-0.006325182039290667,0.00039237516466528177,1715249132501806161,0.05754926800727844,0.06042233109474182,-0.33554089069366455,1715249132495676851,0.00033224737853743136,0.000428695697337389,-0.0010116269113495946,0.0,1715249132498173225,-2.4932360649108887,3.4688422679901123,-0.0,0.0
1715249132512287272,0.029038554057478905,-0.017867492511868477,0.023079708218574524,1715249132505047146,-0.21264569461345673,-0.00569556700065732,0.0024615717120468616,0.9771085977554321,1715249132508702689,-0.048802267760038376,-0.00619465671479702,0.0002871755277737975,1715249132511389739,0.07939661294221878,-0.15366625785827637,0.12658844888210297,1715249132506222203,0.0012814877554774284,-0.0026185433380305767,0.0011286038206890225,0.0,1715249132507427918,-2.4934873580932617,3.473210096359253,-0.0,0.0
