pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715320647596157110,0.03808072581887245,-0.013659797608852386,0.023489682003855705,1715320647598309408,0.9999972581863403,0.0001754508848534897,-0.0018461698200553656,-8.537517715012655e-05,1715320647601902783,0.018040431663393974,0.007738370448350906,-0.0007577128708362579,1715320647594775440,-0.13618382811546326,0.08122798055410385,0.16890349984169006,1715320647599813464,-0.0020016797352582216,-0.0064809201285243034,0.0012187340762466192,0.0,1715320647600608006,-0.118537038564682,-1.2650196552276611,1.7195271253585815,0.0
1715320647606309850,0.038052842020988464,-0.013671286404132843,0.023486830294132233,1715320647608218025,0.9999973177909851,0.0001720748405205086,-0.001838073949329555,-8.542850991943851e-05,1715320647611941369,0.017839472740888596,0.0077005913481116295,-0.0008829468861222267,1715320647605117375,-0.11412689834833145,-0.21870574355125427,-0.11751937121152878,1715320647609622673,-0.0026236744597554207,0.0007645670557394624,-0.0010162373073399067,0.0,1715320647610887486,-0.11517643183469772,-1.2670975923538208,1.832834005355835,0.0
1715320647615655607,0.0380331426858902,-0.013677654787898064,0.023494988679885864,1715320647617250452,0.9999973177909851,0.00016718161350581795,-0.001841093646362424,-9.090135426959023e-05,1715320647621816502,0.017895197495818138,0.007869882509112358,-0.0009204613161273301,1715320647613929159,0.04712570458650589,0.20686094462871552,-0.07620463520288467,1715320647619318529,0.001732788048684597,-0.0011176660191267729,0.000741145049687475,0.0,1715320647620486742,-0.11444570869207382,-1.2552821636199951,1.8177322149276733,0.0
1715320647626764792,0.03802153840661049,-0.013675786554813385,0.02349836751818657,1715320647627936328,0.9999973177909851,0.0001661224669078365,-0.001823925762437284,-9.035925904754549e-05,1715320647631756887,0.01787186600267887,0.007929599843919277,-0.000999564421363175,1715320647624887708,-0.017309973016381264,0.0947156697511673,0.026259172707796097,1715320647630092911,-0.0001421593624399975,-0.0007852769922465086,0.0001709877687972039,0.0,1715320647630869346,-0.11547728627920151,-1.2613650560379028,1.6773601770401,0.0
1715320647635278658,0.03802047669887543,-0.013676987960934639,0.02349810115993023,1715320647637199108,0.9999973177909851,0.00016763295570854098,-0.001832763198763132,-8.35691680549644e-05,1715320647641741851,0.017693884670734406,0.007951508276164532,-0.0011416941415518522,1715320647634425223,0.10302688926458359,-0.08033303916454315,0.021140189841389656,1715320647637955534,0.0032381422352045774,0.001441552652977407,0.003516918048262596,0.0,1715320647639960097,-0.11367872357368469,-1.261516809463501,1.7047563791275024,0.0
1715320647645355637,0.03792528435587883,-0.013720357790589333,0.02350648120045662,1715320647648250529,0.9999973177909851,0.0001650176418479532,-0.0018329835729673505,-8.466975850751624e-05,1715320647651149050,0.0174531452357769,0.007983850315213203,-0.0011346583487465978,1715320647643527660,-0.03022654540836811,-0.22811715304851532,-0.24991442263126373,1715320647649342685,0.001498974277637899,0.0009995248401537538,-0.0018588926177471876,0.0,1715320647650305200,-0.11405186355113983,-1.2678887844085693,1.8912523984909058,0.0
1715320647655604098,0.03796500712633133,-0.013696357607841492,0.02350335754454136,1715320647657807268,0.9999973177909851,0.0001655423839110881,-0.0018422434804961085,-9.36950818868354e-05,1715320647662032162,0.01757444627583027,0.008222527801990509,-0.001177324214950204,1715320647654605896,0.04017749801278114,-0.23178572952747345,0.016907120123505592,1715320647659484614,0.0012757086660712957,0.0040025427006185055,-3.023792669409886e-05,0.0,1715320647660735433,-0.11571909487247467,-1.271973967552185,1.827053189277649,0.0
1715320647665224869,0.037986643612384796,-0.013687631115317345,0.02350367233157158,1715320647666448616,0.9999973177909851,0.00016796946874819696,-0.0018481792649254203,-9.089375089388341e-05,1715320647671510418,0.017625581473112106,0.008274064399302006,-0.0010273733641952276,1715320647664044955,-0.09759536385536194,-0.06463739275932312,0.05065058171749115,1715320647668470555,-0.0009450860088691115,-0.00043522485066205263,-0.0014357879990711808,0.0,1715320647669596480,-0.11435481160879135,-1.2764737606048584,1.7686759233474731,0.0
1715320647675882086,0.03799363225698471,-0.013679275289177895,0.023508604615926743,1715320647676957525,0.9999972581863403,0.00016599195078015327,-0.0018547166837379336,-8.798907219897956e-05,1715320647679948238,0.01763424649834633,0.008113102056086063,-0.0010829430539160967,1715320647673370211,0.1029818132519722,0.04434336721897125,0.07886102795600891,1715320647677805214,-0.0021146899089217186,-0.0018629215192049742,0.002679219702258706,0.0,1715320647678966028,-0.12202022969722748,-1.2732703685760498,1.782462239265442,0.0
1715320647685191979,0.037994567304849625,-0.013675106689333916,0.02351062372326851,1715320647686061436,0.9999972581863403,0.00017712905537337065,-0.0018500634469091892,-8.853751205606386e-05,1715320647689941659,0.017592191696166992,0.008038150146603584,-0.0010376920690760016,1715320647684179389,0.1690034717321396,-0.24091799557209015,0.01852256804704666,1715320647687104856,0.003047234145924449,0.0035766439978033304,0.0018224121304228902,0.0,1715320647688165683,-0.11999358981847763,-1.2775332927703857,1.6972556114196777,0.0
